ID_questionnaire;civilite;diplome;promo;admission;nationalite1;FR/UE/HUE;Age;FormComp;DeaMsc;Doctorat;DESSMBA;AutresForm;LieuForm;SitPro;RecchEmp;RecchAutre;NbExp;NbreEmp;AnnRef;TypEntrep;CreaEnt;Dirigeant;EntIndep;TailEntrp;TaGrpe;LieuTra;EntrFra;Pays;Rep;NbEnc;Activité principale employeur;AutAct;Société;Fonction;FonctAut;DomAct;DomActAut;Poste;Mission;AnnSal;SalBrut;SalVar;SalPart;SalAvant;Aspi;Atouts;Freins
477;2;3;24;1;FRANCE;FR;34;2;;;;;;1;;;10;2;2009;1;2;2;2;7;8;1;;;5;1;2;;THALES Communications;12;;1;;Responsable propositions;Responsabilité de propositions techniques et financières dans le domaine des systèmes de communication aéroportés militaires;;69 000;9 000;;;2;- Diplôme de l'ENST  - Stage à l'étranger  - Service militaire  - Opportunités de carrière saisies !;- Diplôme de l'ENST  
532;2;3;30;1;FRANCE;FR;27;1;2005;;;;2;1;;;3;1;2009;1;2;2;2;8;8;1;;;5;1;2;;THALES Communications;4;;6;;Ingénieur systèmes et réseaux d'infrastructure;- Conception et ingénierie amont d'architecture de réseaux a cout objectif  - Coordination sous-systèmes  - Réponse a appel d'offres  - Expertise technique  - Business development ;;;;;;2;;
237;2;3;1;1;FRANCE;FR;58;2;;;;;;1;;;34;3;2009;1;2;;2;8;8;1;;;1;2;17;;THALES Division Aéronautique;1;;1;;Directeur Scientifique;Coordination des études amont, coopérations;2008;150 000;30 000;;10 000;2;Goût pour les sciences et techniques  Esprit d'équipe  Sens pédagogique  Facilité pour écrire;Le manque de temps pour apprendre
566;2;3;24;4;FRANCE;FR;34;2;;;;;;1;;;10;4;2009;1;2;2;1;8;;1;;;2;6;15;;THALES Rail Signalling Solutions;2;;11;;Responsable du service développement logiciel;Fournir aux projets les développements logiciel en respect des coûts, des délais et de la qualité.;2008;67 000;7 000;2 000;;3;les opportunités se sont présentées au bon moment.;quelques fois un manque de compétences techniques.
143;2;3;25;1;FRANCE;FR;32;2;;;;;;1;;;9;3;2009;1;2;2;2;5;8;1;;;6;5;15;;THALES Rail Signalling Solutions;2;;9;;Responsable des équipes de développements IHM,;Suivi des lots de développements dans le respect des coûts et délais  - management des ressources humaines;2009;54 005;4 000;3 000;;2;;
1096;2;3;23;4;FRANCE;FR;36;2;;;;;;1;;;12;2;2009;1;2;;2;8;8;1;;;1;1;5;;THALES Service;4;;8;;Architecte Systèmes - Design Authority;Concevoir et mettre en place des systèmes d'information. Controler et valider les orientations d'architecture.;2008;75 000;7 000;6 000;;1;Mon excellence technique  Ma formation et mes expériences  Ma forme d'esprit logique et analytique  Mon réseau technique;Mon manque de savoir-faire et d'attirance pour le management  Le fait que l'expertise technique de haut niveau est rarement et souvent mal reconnue par la hiérarchie
660;1;3;28;1;FRANCE;FR;30;2;;;;;;1;;;6;3;2009;1;2;2;2;8;8;1;;;5;1;5;;THALES Service;8;;8;;responsable appel d'offres;gérer des réponses à appels d'offres;2008;51 000;;;;2;;
1033;1;3;19;9;FRANCE;FR;39;2;;;;;;1;;;15;2;2009;1;2;;2;7;8;1;;;4;1;17;;THALES Systèmes Aéroportés;4;;3;;ARCHITECTE SYSTEME;Architecture système pour les systèmes de génération et de distribution électrique (Analyses fonctionnelles, modélisation et comparaison d'architectures systèmes);2008;56 400;0;1 000;0;2;Capacité d'adaptation, à travailler en équipe, à synthétiser, à formaliser une idée.  Etre volontaire pour apprendre et se former, ce qui est, de mon avis, nécessaire lorsque l'on travaille dans une direction technique.;Manque d'assurance et une difficulté à savoir gérer les conflits
231;2;3;4;1;FRANCE;FR;52;2;;;;;;1;;;30;3;2009;1;2;2;2;7;8;2;;;4;1;17;;THALES Systèmes Aéroportés;3;;11;;INGENIEUR SYSTEME;ANALYSE SYSTEME ET PRODUCTION DE SPECIFICATIONS LOGICIEL;2008;80 000;5 000;1 600;0;2;FORMATION INITIALE GENERALISTE + FORMATION CONTINUE PAR L'ENTREPRISE;INSTABILITE DU MARCHE  MANQUE D'AMBITION PERSONNELLE
558;2;3;24;5;FRANCE;FR;35;2;;;;;;1;;;10;2;2009;1;2;2;2;7;8;2;;;4;1;17;;THALES Systèmes Aéroportés;2;;1;;Responsable de définition;Définir les fonctions, principes et mécanismes qui devront être implémentés dans le produit pour satisfaire le besoin opérationnel;2008;58 900;4 700;2 000;8 000;2;Capacité d'adaptation, de synthèse. Connaissances générales et polyvalentes;Structure et lourdeur des grands groupes.  Manque d'opportunités en province
1113;2;3;5;1;FRANCE;FR;53;2;;;;;;1;;;29;2;2009;1;2;;2;6;8;2;;;1;1;9;;THALES Underwater Systems;1;;1;;Coordinateur technique des études générales sonar;Coordination des études menées par plusieurs services au sein d'une direction de recherche multinationale.;2008;95 648;15 941;2 000;5 000;2;;
1229;2;1;21;9;FRANCE;FR;38;2;;;;;;1;;;13;2;2009;1;2;2;2;6;8;2;;;5;3;9;;THALES Underwater Systems;3;;1;;Responsable de laboratoire;Mener une équipe de Recherche et Développement ;2008;60 000;5 000;2 000;;3;Compétences techniques, implication, capacité d'innovation;Tactique relationnelle, intér^et personnel souvent mis au second plan par rapport à intér^et commun (de l'équipe ou de l'entreprise)
60;2;3;24;1;FRANCE;FR;34;1;1998;;;;1;1;;;11;3;2009;1;2;2;1;7;;1;;;5;3;12;;The Boston Consulting Group;11;;5;;Chef de projet;Encadrement de missions de conseil en stratégie;2008;203 000;65 000;15 000;;1;;
281;2;3;30;1;FRANCE;FR;27;2;;;;;;1;;;5;3;2009;1;2;2;2;5;8;1;;;1;1;12;;The Boston Consulting Group;11;;5;;Consultant en stratégie;Répondre aux problématiques des directions générales des grands groupes;2008;80 000;20 000;;;2;- Diplôme de Telecom ParisTech  - Mobilité à l'internationale  - Ouverture vers d'autres secteurs d'activités que les télécoms;- manque d'aptitudes pour vendre le travail réalisé et l'expérience acquise  - difficulté à présenter devant un auditoire
189;1;1;26;9;ESPAGNE;UE;31;1;;;2008;;2;1;;;7;2;2009;1;2;2;1;7;;3;;2;1;1;12;;The Boston Consulting Group;10;;5;;Consultant;Consultant en stratégie;2009;95 000;20 000;;;1;;
345;2;3;25;1;FRANCE;FR;33;2;;;;;;1;;;9;2;2009;1;2;2;1;7;;1;;;5;4;12;;The Boston Consulting Group;11;;5;;Chef de Projet;;2008;172 000;45 000;;;1;;
1065;2;3;22;1;FRANCE;FR;35;2;;;;;;1;;;12;3;2009;1;2;;1;6;;2;;;1;1;4;;The MathWorks    ;9;;11;;Technical marketing manager;mix entre te product management et le business developpement;2008;59 000;0;4 000;0;1;capacité à comprendre les problématiques techniques & commerciales;le nombre de déplacements
633;2;3;27;1;FRANCE;FR;31;2;;;;;;1;;;7;2;2009;3;2;2;2;8;8;3;;4;2;6;11;;The Royal Bank of Scotland;13;;4;;European head of Solution Trading and Structuring;Trouver des solutions financieres a nos clients europeens grace a des produits structures de taux d'interets;2008;140 000;0;;0;2;Travail, ouverture d'esprit, rigueur;Ne pas parler anglais parfaitement
591;2;3;24;1;FRANCE;FR;34;2;;;;;;1;;;9;6;2009;1;2;2;1;8;;1;;;4;1;2;;Thomson;8;;6;;Key Account Manager;;2009;100 000;25 000;;5 000;1;;
125;2;1;23;9;FRANCE;FR;35;2;;;;;;1;;;11;2;2009;1;2;2;1;8;;2;;;1;1;2;;Thomson;1;;2;;Ingénieur R&D, IPTV;Recherche dans le domaine de l'IPTV et du Home Networking, Architecture, protocoles, standardisation,;2008;50 000;3 000;5 000;;3;;
1063;2;3;2;1;FRANCE;FR;54;2;;;;;;1;;;31;3;2009;1;1;1;1;1;;4;2;4;4;1;5;;Three Trees Ltd;2;;8;;Managing Director;Fournir des services de conseil et de développement logiciel aux clients de la société;2008;53 000;;;;2;Compétence technique, professionalisme, et beaucoup de travail;bureaucratie et politique au sein des entreprises
1193;2;3;23;4;BENIN;HUE;39;2;;;;;;1;;;11;4;2009;1;2;;2;4;8;1;;;5;1;5;;Tieto France;8;;7;;Responsable avant-vente des offres Digital Media;Construire des offres de solutrions télécoms pour nos clients, en colaboration avec nos partenaires;2009;66 500;5 000;0;2 400;3;La flexibilité.;la mobilité
893;2;1;28;9;FRANCE;FR;30;2;;;;;;1;;;6;3;2009;1;2;1;1;2;;1;;;3;5;5;;Tilbury;10;;8;;;;2008;85 000;;;;1;;
640;2;3;17;1;FRANCE;FR;40;1;;;1997;;2;1;;;16;4;2009;1;1;1;1;1;;1;;;3;3;6;;Tioga Venture;11;;5;;Managing Partner;Direction generale de la societe;2008;290 000;200 000;;;1;Experiences variees en France comme a l'etranger  Double formation Ingenieur + MBA;
987;2;1;24;9;FRANCE;FR;37;2;;;;;;1;;;11;4;2009;4;2;2;1;1;;1;;;1;1;5;;TLCOM;4;;7;;Consultant;Concevoir des architectures de solutions 3play;2008;60 000;;;;2;La persévérance;
949;2;3;30;4;POLOGNE;UE;29;2;;;;;;1;;;4;4;2009;1;2;2;2;7;8;3;;6;5;4;2;;T-Mobile;9;;;CRM;Specialiste CRM;Definir des plans de strategie de CRM dans le monde de vente des services telecom aupres des clients grand public.;2009;1 700 000;800 000;0;0;2;Sens de l'ecoute et de communication, capacites analytiques, experience dans le technique (Web services, programmation objet, EAI - Business Works), connaissances en gestion de projets;Une plus grande experience au niveau de gestion de projets serait souhaitable.
499;2;3;23;4;FRANCE;FR;36;1;;;;2004;2;1;;;12;4;2009;3;2;2;1;7;;3;;7;2;5;9;;TomTom;;Developpement de Produit;3;;Vice President Product Management;Being the force behind creating, developing and bringing to market all of the company’s innovative product offerings, including TomTom GO, TomTom ONE, TomTom XL and TomTom RIDER. ;;250 000;50 000;;20 000;2;Hard work!!!;Ambition
674;1;3;31;1;FRANCE;FR;26;2;;;;;;1;;;4;1;2009;1;2;2;;8;;1;;;5;1;16;;TOTAL;12;;8;;Chef de projet déploiement système d'information pour les stations services allemandes;Gestion du projet de construction et déploiement des systèmes de caisse et de back-office des stations services allemande. (17millions de budget, 2 à 3 semaines par mois en Allemagne).;2008;51 000;1 500;5 000;0;1;- capacité d'adaptation   - esprit d'initiative   - niaque et volonté d'agir  ;- âge,  - manque de réseau professionnel Telecom au sein du groupe Total
384;2;3;28;1;FRANCE;FR;29;2;;;;;;1;;;6;2;2009;1;2;2;2;8;8;1;;;5;4;16;;TOTAL;12;;8;;Chef de Projet Informatique;;2008;69 000;7 500;6 000;0;2;;
421;2;3;19;1;FRANCE;FR;39;1;;;;1994;1;1;;;14;;2009;1;2;2;;8;;4;1;12;2;8;16;;TOTAL;12;;;Projets petroliers;Commissionning manager;in charge of the entity for commissionning of all new facilities delivered to Total EP Indonesia - global value # 2 b$;2008;130 000;2 000;7 000;0;2;Mobilite geographique et professionnelle  Leadership, capacite a comprendre les sujets;Pareil ... manque de leadership et de capacite a comprendre les sujets ... On flotte a son niveau!
443;2;3;21;1;FRANCE;FR;35;2;;;;;;1;;;12;2;2009;1;2;;1;8;;2;;;1;1;16;;TOTAL;5;;8;;Responsable d'exploitation SAP;assurer le bon fonctionnement des systèmes SAP de la branche;2008;67 000;;7 000;500;2;méthodes d'analyse et d'organisation, anticipation;connaissances techniques initiales
1128;1;3;16;5;FRANCE;FR;43;2;;;;;;1;;;20;1;2009;1;2;;1;8;;1;;;5;2;16;;TOTAL;13;;;fusions acquisitions;VP merger and acquisition;Chargée des opérations d'acquisitions et cessions d'entreprises dans le secteur Exploration/Production;2008;140 000;10 000;10 000;;2;Adaptabilité;difficulté à partir en expatriation avec mon conjoint et mes enfants
693;2;3;26;4;FRANCE;FR;32;2;;;;;;1;;;9;2;2009;1;2;2;1;8;;2;;;1;1;16;;TOTAL;4;;6;;Telecom Leader for Oil and Gas Projects;En charge du lot télécom dans un projet pétrolier (construction de plateformes pétrolières, ou usines);2008;60 000;;10 000;;2;Polyvalence, ouverture d'esprit et compétence technique;Jeunesse. 
735;2;3;27;1;FRANCE;FR;30;2;;;;;;1;;;8;2;2009;1;2;2;2;8;8;1;;;5;1;16;;TOTAL Raffinage Marketing;2;;8;;Chef de projet informatique;;2008;57 500;3 500;6 200;0;2;;
876;2;1;30;9;FRANCE;FR;44;1;2004;;;;1;1;;;20;4;2009;1;2;2;1;4;;1;;;6;4;13;;TRANSFER;;FORMATION;;;DIRECTEUR DU DEVELOPPEMENT;ACCOMPAGNER LE DEVELOPPEMENT DES COMPETENCES LINGUISTIQUES DS GRANDES ENTREPRISES;2008;60 000;10 000;;;3;ECOUTE, RESPECT, ADAPTATION;EQUILIBRE PRIVE / PROF  
14;2;1;30;9;FRANCE;FR;38;2;;;;;;1;;;11;4;2009;1;2;2;1;2;;1;;;1;1;5;;TRIDGE GROUP;4;;7;;Consultant;Assistance à maitrise d'ouvrage;2008;60 000;2 900;3 000;;1;;
98;2;1;29;9;MAROC;HUE;34;2;;;;;;1;;;11;1;2009;1;2;2;1;8;;2;;;6;5;15;;TRW Automotive;10;;8;;Regional Infrastructure Manager, France & Iberia;Garantir la cohérence et le dévelopement du système d'information et des ressources humaines informatique,  Fournir et maintenir une infrastructure informatique fiable et efficace pour accompagner les projets business,  ;2008;68 000;;;;2;Connaissance de l'environement opérationnel, technique.  Capacités de leadership, communication.;Malgré la très forte présence des réseaux Allemands, Anglais, cela reste un groupe très ouvert.
981;2;3;17;1;FRANCE;FR;40;1;;1995;;;1;1;;;13;3;2009;1;2;;1;7;;3;;7;2;3;13;;Tufts University;;IT support for Research;;Information Technology in general;Associate Director for Research Technology;Support the IT needs of Tufts University research community on all 3 campuses and for all 8 schools.;2008;116 000;;;;2;Hard working and creative;N/A
941;2;3;3;1;TUNISIE;HUE;56;1;1982;;;;2;1;;;31;4;2009;3;2;2;1;7;;3;;13;2;1;15;;TUNISAIR;12;;;developpement et aménagement;chargé de mission;conseiller de directeur général;;;;;;3;patience;
1189;2;3;27;1;FRANCE;FR;30;1;2001;2005;;;1;1;;;7;1;2009;1;2;2;2;1;5;2;;;4;1;9;;TurboConcept;3;;3;;Sénior R&D engineer;Prise en charge complète d'un produit commercial    - recherches amont  - avant vente et spécifications techniques  - développement  - support client;2008;62 000;7 000;12 000;1 000;1;- connaissance générale en electronique & communications numériques  - expertise dans mon domaine suite à réalisation d'un thèse.  - ouverture générale sur des compétences pluri-disciplinaires;#NOM?
471;2;3;26;1;FRANCE;FR;32;1;;;2008;;1;1;;;7;4;2009;1;2;2;1;2;;1;;;4;2;11;Capital Investissement;Turenne Capital Partenaires;13;;4;;Chargé d'affaires sénior;Trouver, suivre et finaliser des opérations d'investissements sur des PME en croissance;2009;90 000;10 000;;;1;Ténacité et persévérance  Indépendance d'esprit  Force de travail;Peur du changement  
240;2;3;27;1;FRANCE;FR;32;2;;;;;;1;;;9;3;2009;1;1;1;2;5;7;1;;;3;3;11;;UFG Private Equity;13;;4;;Directeur d'investissements;;2008;145 000;53 000;40 000;;2;;
317;2;3;22;1;FRANCE;FR;35;1;;;;1;1;1;;;10;3;2009;3;2;2;2;6;6;1;;;1;1;14;;UGECAM Ile de France;;Santé;;Kinésithérapie;Masseur Kinésithérapeute;Masso-kinésithérapie,,,;2009;22 200;0;;0;2;Savoir changer complètement de voie et se remettre en question quand on n'est plus motivé par ce quie l'on fait.;repartir à 0 d'un point de vue financier...
10;2;3;31;1;TUNISIE;HUE;28;1;;;2006;;1;1;;;2;2;2009;1;2;2;1;4;;1;;;5;1;4;;ULLINK;13;;8;;Technical Account Manager;Gérant de compte  Responsable de projets d'intégration et suivi des plateformes du clients;2009;43 000;;7 000;100;3;renommée du diplome ENST   ancienne expérience chez un éditeur concurrent ;crise actuelle  1ere expérience technique  
606;2;3;18;1;FRANCE;FR;38;2;;;;;;1;;;17;3;2009;1;1;2;1;2;;4;2;7;2;5;7;;Undisclosed;2;;8;;Vice President, Technology;;2008;300 000;100 000;;;2;;
819;2;3;8;1;FRANCE;FR;50;2;;;;;;1;;;26;6;2009;1;2;;1;5;;3;;5;2;3;2;;Union Européenne de Radio-Télévision;14;;7;;Head of Business Technology;#NOM?;2008;170 000;30 000;10 000;;2;;
177;2;5;25;9;IRAN (Ré;HUE;42;2;;;;;;1;;;13;5;2009;3;1;2;1;6;;3;;12;1;1;13;universitaire;Universite de Kurdistan;1;;10;;assistant professor;recherche et enseignement ;2009;18 000;6 000;;4 000;3; vision analytique, connaitre des gens, connaissance des langues et des cultures differentes.;faibless en communication, vision parfois trop scientifique.
409;2;3;30;1;FRANCE;FR;27;1;2004;2007;;;1;1;;;5;3;2009;3;2;2;;8;;1;;;1;1;13;;Université de Paris Sud 11;1;;;Intelligence Artificielle / Traitement Automatique des Langues;Maitre de Conférences;enseignant - chercheur;2009;28 000;;;;1;;
140;2;3;22;1;URUGUAY;HUE;36;1;1996;2000;;;1;1;;;8;1;2009;2;2;;;8;;3;;12;4;3;13;;Universite de Tokyo    Commentaire  c'est assez penible de repondre a un questionnaire qui ne n'effleure meme la possibilite qu'un ancien eleve ai pursuivi une carriere dans la recherche/enseignement, Je vous rappelle que l'enquete vise la situation professionnelle (Fonctions & Salaires) et pas seulement les employes d'entreprises, ;1;;;interfaces homme-machine ;Assistant Professor;chercher et enseigner;2008;60 000;;;;2;connaissances techniques, creativite;situation desastreuse de la Recherche en France(du point de vue economique) qui a fait que j'ai du partir chercher des meilleurs horizons ailleurs
561;2;3;30;4;FRANCE;FR;29;1;2004;2007;;;3;1;;;1;1;2009;3;2;2;;6;;3;;12;1;1;13;;Universite de Tsukuba, Japon;1;;8;;Chercheur;calcul scientifique haute performance. Je dois optimiser des applications scientifiques diverses (physique des particules, chimie quantique) pour exploiter au mieux les architectures recentes de supercalculateurs. En parallele, je prends en compte une contrainte energetique grandissante, et tente d'agir sur cet element au niveau applicatif.;2008;27 000;0;;0;2;Un fort relationnel, et bien sur des travaux de these satisfaisants, pour gagner la confiance des chercheurs japonais.;Mon niveau en japonais (intermediaire) sachant que la langue utilisee au travail est le japonais et non l'anglais.    (juste une note relative au salaire - j'ai indique 27KE - il s'agit d'un salaire net car tout est preleve a la source a l'exception des impots locaux)
540;2;1;17;9;MEXIQUE;HUE;48;2;;;;;;1;;;14;3;2009;3;2;1;2;8;8;4;2;9;2;1;13;;Universite du Mexique-UNAM;1;;7;;Chef de departement;Enseignement, recherche ;2006;40 000;;;;2;Le diplome de doctorat;Rien
1184;2;3;30;2;ALLEMAGN;UE;31;2;;;;;;1;;;4;1;2009;2;2;;2;8;2;4;2;1;1;2;13;;Université Erlangen-Nuremberg;1;;;Optique quantique;Thésard;Recherche en optique quantique, cryptographie quantique, fibres optiques, enseignement en optique;2008;45 000;4 000;;0;1;;
285;2;3;1;1;FRANCE;FR;61;1;1972;1985;;;;1;;;38;3;2009;2;2;;;8;;2;;;2;7;13;;Université Joseph Fourier, Polytech'Grenoble;;Enseignement et recherche;3;;Professeur des Universités et directeur de Polytech'Grenoble,;Direction d'une école d'ingénieur,  Enseignement et recherche en techhnologies de la Microélectronique;2008;60 000;5 000;;0;2;Travail, ouverture d'esprit et adaptabilité;carriere atypique
161;1;3;31;1;FRANCE;FR;26;1;2006;2010;;;3;2;;thèse en cours;;;2009;;2;2;;;;1;;;;;13;;Université Paris Sud 11;1;;;statistiques;;;;;;;;3;;Absence totale de connaissance du milieu et des métiers de la recherche.
194;1;3;19;1;FRANCE;FR;39;1;;1996;;;1;1;;;12;2;2009;2;2;2;1;8;;1;;;6;5;13;;Université Paris-Sud;1;;10;;Professeur des Universités  ;responsable du département Electronique et Systèmes Embarqués (Ecole Polytechnique Paris-Sud)  chercheur;2008;55 000;;;;1;;
965;2;3;27;1;FRANCE;FR;29;2;;;;;;1;;;8;2;2009;2;2;2;;8;;3;;8;1;2;13;;University of British Columbia;1;;10;;Research Associate;Recherche en de nouvelles méthodes de diagnostic de la sécurité routière à base de capteurs vidéo, outils de collecte de données de trafic.;2008;30 000;;;;2;Curiosité intellectuelle et rigueur scientifique.;Compétences de relation humaine, d'encadrement et de gestion d'autres employés.
